zip_code,year,walkability_category,active_license_count,category_weight
60604,2001,restaurants_and_social_life,5,15
60604,2001,uncategorized,37,0
60604,2002,auto_oriented,1,-3
60604,2002,community_and_entertainment,15,30
60604,2002,fresh_food_and_daily_needs,145,435
60604,2002,home_based_or_non_storefront,1,0
60604,2002,industrial_or_logistics,6,-12
60604,2002,local_retail_and_commercial_services,29,29
60604,2002,personal_and_health_services,4,8
60604,2002,restaurants_and_social_life,71,213
60604,2002,uncategorized,428,0
60604,2003,auto_oriented,2,-6
60604,2003,community_and_entertainment,33,66
60604,2003,fresh_food_and_daily_needs,271,813
60604,2003,home_based_or_non_storefront,2,0
60604,2003,industrial_or_logistics,11,-22
60604,2003,local_retail_and_commercial_services,56,56
60604,2003,personal_and_health_services,10,20
60604,2003,restaurants_and_social_life,114,342
60604,2003,uncategorized,749,0
60604,2004,auto_oriented,3,-9
60604,2004,community_and_entertainment,52,104
60604,2004,fresh_food_and_daily_needs,336,1008
60604,2004,home_based_or_non_storefront,4,0
60604,2004,industrial_or_logistics,13,-26
60604,2004,local_retail_and_commercial_services,65,65
60604,2004,personal_and_health_services,16,32
60604,2004,restaurants_and_social_life,104,312
60604,2004,uncategorized,951,0
60604,2005,auto_oriented,2,-6
60604,2005,community_and_entertainment,40,80
60604,2005,fresh_food_and_daily_needs,251,753
60604,2005,home_based_or_non_storefront,6,0
60604,2005,industrial_or_logistics,9,-18
60604,2005,local_retail_and_commercial_services,42,42
60604,2005,personal_and_health_services,14,28
60604,2005,restaurants_and_social_life,90,270
60604,2005,uncategorized,735,0
60604,2006,auto_oriented,2,-6
60604,2006,community_and_entertainment,39,78
60604,2006,fresh_food_and_daily_needs,250,750
60604,2006,home_based_or_non_storefront,12,0
60604,2006,industrial_or_logistics,8,-16
60604,2006,local_retail_and_commercial_services,35,35
60604,2006,personal_and_health_services,11,22
60604,2006,restaurants_and_social_life,95,285
60604,2006,uncategorized,735,0
60604,2007,auto_oriented,1,-3
60604,2007,community_and_entertainment,40,80
60604,2007,fresh_food_and_daily_needs,239,717
60604,2007,home_based_or_non_storefront,11,0
60604,2007,industrial_or_logistics,6,-12
60604,2007,local_retail_and_commercial_services,30,30
60604,2007,personal_and_health_services,9,18
60604,2007,restaurants_and_social_life,118,354
60604,2007,uncategorized,779,0
60604,2008,auto_oriented,1,-3
60604,2008,community_and_entertainment,44,88
60604,2008,fresh_food_and_daily_needs,220,660
60604,2008,home_based_or_non_storefront,12,0
60604,2008,industrial_or_logistics,6,-12
60604,2008,local_retail_and_commercial_services,25,25
60604,2008,personal_and_health_services,11,22
60604,2008,restaurants_and_social_life,107,321
60604,2008,uncategorized,862,0
60604,2009,auto_oriented,2,-6
60604,2009,community_and_entertainment,35,70
60604,2009,fresh_food_and_daily_needs,138,414
60604,2009,home_based_or_non_storefront,8,0
60604,2009,industrial_or_logistics,3,-6
60604,2009,local_retail_and_commercial_services,12,12
60604,2009,personal_and_health_services,8,16
60604,2009,restaurants_and_social_life,72,216
60604,2009,uncategorized,550,0
60604,2010,auto_oriented,5,-15
60604,2010,community_and_entertainment,39,78
60604,2010,fresh_food_and_daily_needs,225,675
60604,2010,home_based_or_non_storefront,18,0
60604,2010,industrial_or_logistics,4,-8
60604,2010,local_retail_and_commercial_services,25,25
60604,2010,personal_and_health_services,15,30
60604,2010,restaurants_and_social_life,106,318
60604,2010,uncategorized,860,0
60604,2011,auto_oriented,4,-12
60604,2011,community_and_entertainment,37,74
60604,2011,fresh_food_and_daily_needs,137,411
60604,2011,home_based_or_non_storefront,11,0
60604,2011,industrial_or_logistics,1,-2
60604,2011,local_retail_and_commercial_services,13,13
60604,2011,personal_and_health_services,7,14
60604,2011,restaurants_and_social_life,65,195
60604,2011,uncategorized,420,0
60604,2012,auto_oriented,6,-18
60604,2012,community_and_entertainment,42,84
60604,2012,fresh_food_and_daily_needs,207,621
60604,2012,home_based_or_non_storefront,25,0
60604,2012,industrial_or_logistics,3,-6
60604,2012,local_retail_and_commercial_services,40,40
60604,2012,personal_and_health_services,17,34
60604,2012,restaurants_and_social_life,104,312
60604,2012,uncategorized,663,0
60604,2013,auto_oriented,4,-12
60604,2013,community_and_entertainment,34,68
60604,2013,fresh_food_and_daily_needs,141,423
60604,2013,home_based_or_non_storefront,7,0
60604,2013,industrial_or_logistics,1,-2
60604,2013,local_retail_and_commercial_services,48,48
60604,2013,personal_and_health_services,15,30
60604,2013,restaurants_and_social_life,70,210
60604,2013,uncategorized,320,0
60604,2014,auto_oriented,5,-15
60604,2014,community_and_entertainment,39,78
60604,2014,fresh_food_and_daily_needs,201,603
60604,2014,home_based_or_non_storefront,9,0
60604,2014,industrial_or_logistics,3,-6
60604,2014,local_retail_and_commercial_services,87,87
60604,2014,personal_and_health_services,22,44
60604,2014,restaurants_and_social_life,106,318
60604,2014,uncategorized,481,0
60604,2015,auto_oriented,4,-12
60604,2015,community_and_entertainment,39,78
60604,2015,fresh_food_and_daily_needs,156,468
60604,2015,home_based_or_non_storefront,6,0
60604,2015,industrial_or_logistics,2,-4
60604,2015,local_retail_and_commercial_services,91,91
60604,2015,personal_and_health_services,19,38
60604,2015,restaurants_and_social_life,76,228
60604,2015,uncategorized,258,0
60604,2016,auto_oriented,3,-9
60604,2016,community_and_entertainment,40,80
60604,2016,fresh_food_and_daily_needs,210,630
60604,2016,home_based_or_non_storefront,7,0
60604,2016,industrial_or_logistics,3,-6
60604,2016,local_retail_and_commercial_services,144,144
60604,2016,personal_and_health_services,20,40
60604,2016,restaurants_and_social_life,109,327
60604,2016,uncategorized,380,0
60604,2017,auto_oriented,3,-9
60604,2017,community_and_entertainment,40,80
60604,2017,fresh_food_and_daily_needs,162,486
60604,2017,home_based_or_non_storefront,4,0
60604,2017,industrial_or_logistics,1,-2
60604,2017,local_retail_and_commercial_services,117,117
60604,2017,personal_and_health_services,16,32
60604,2017,restaurants_and_social_life,71,213
60604,2017,uncategorized,186,0
60604,2018,auto_oriented,5,-15
60604,2018,community_and_entertainment,38,76
60604,2018,fresh_food_and_daily_needs,206,618
60604,2018,home_based_or_non_storefront,3,0
60604,2018,industrial_or_logistics,3,-6
60604,2018,local_retail_and_commercial_services,164,164
60604,2018,personal_and_health_services,17,34
60604,2018,restaurants_and_social_life,104,312
60604,2018,uncategorized,302,0
60604,2019,auto_oriented,4,-12
60604,2019,community_and_entertainment,30,60
60604,2019,fresh_food_and_daily_needs,174,522
60604,2019,home_based_or_non_storefront,4,0
60604,2019,industrial_or_logistics,2,-4
60604,2019,local_retail_and_commercial_services,132,132
60604,2019,personal_and_health_services,15,30
60604,2019,restaurants_and_social_life,72,216
60604,2019,uncategorized,199,0
60604,2020,auto_oriented,4,-12
60604,2020,community_and_entertainment,22,44
60604,2020,fresh_food_and_daily_needs,201,603
60604,2020,home_based_or_non_storefront,6,0
60604,2020,industrial_or_logistics,4,-8
60604,2020,local_retail_and_commercial_services,166,166
60604,2020,personal_and_health_services,16,32
60604,2020,restaurants_and_social_life,87,261
60604,2020,uncategorized,212,0
60604,2021,auto_oriented,3,-9
60604,2021,community_and_entertainment,22,44
60604,2021,fresh_food_and_daily_needs,175,525
60604,2021,home_based_or_non_storefront,8,0
60604,2021,industrial_or_logistics,3,-6
60604,2021,local_retail_and_commercial_services,138,138
60604,2021,personal_and_health_services,15,30
60604,2021,restaurants_and_social_life,65,195
60604,2021,uncategorized,145,0
60604,2022,auto_oriented,4,-12
60604,2022,community_and_entertainment,20,40
60604,2022,fresh_food_and_daily_needs,186,558
60604,2022,home_based_or_non_storefront,6,0
60604,2022,industrial_or_logistics,4,-8
60604,2022,local_retail_and_commercial_services,146,146
60604,2022,personal_and_health_services,13,26
60604,2022,restaurants_and_social_life,89,267
60604,2022,uncategorized,135,0
60604,2023,auto_oriented,4,-12
60604,2023,community_and_entertainment,18,36
60604,2023,fresh_food_and_daily_needs,153,459
60604,2023,home_based_or_non_storefront,4,0
60604,2023,industrial_or_logistics,2,-4
60604,2023,local_retail_and_commercial_services,103,103
60604,2023,personal_and_health_services,10,20
60604,2023,restaurants_and_social_life,59,177
60604,2023,uncategorized,88,0
60604,2024,auto_oriented,5,-15
60604,2024,community_and_entertainment,15,30
60604,2024,fresh_food_and_daily_needs,176,528
60604,2024,home_based_or_non_storefront,2,0
60604,2024,industrial_or_logistics,4,-8
60604,2024,local_retail_and_commercial_services,131,131
60604,2024,personal_and_health_services,16,32
60604,2024,restaurants_and_social_life,86,258
60604,2024,uncategorized,125,0
60604,2025,auto_oriented,5,-15
60604,2025,community_and_entertainment,13,26
60604,2025,fresh_food_and_daily_needs,147,441
60604,2025,home_based_or_non_storefront,2,0
60604,2025,industrial_or_logistics,2,-4
60604,2025,local_retail_and_commercial_services,109,109
60604,2025,personal_and_health_services,12,24
60604,2025,restaurants_and_social_life,62,186
60604,2025,uncategorized,90,0
60605,2000,community_and_entertainment,1,2
60605,2000,home_based_or_non_storefront,2,0
60605,2000,industrial_or_logistics,3,-6
60605,2000,local_retail_and_commercial_services,1,1
60605,2000,restaurants_and_social_life,1,3
60605,2000,uncategorized,25,0
60605,2001,community_and_entertainment,5,10
60605,2001,fresh_food_and_daily_needs,28,84
60605,2001,home_based_or_non_storefront,7,0
60605,2001,industrial_or_logistics,6,-12
60605,2001,local_retail_and_commercial_services,3,3
60605,2001,personal_and_health_services,1,2
60605,2001,restaurants_and_social_life,22,66
60605,2001,uncategorized,78,0
60605,2002,auto_oriented,14,-42
60605,2002,community_and_entertainment,41,82
60605,2002,fresh_food_and_daily_needs,193,579
60605,2002,home_based_or_non_storefront,57,0
60605,2002,industrial_or_logistics,19,-38
60605,2002,local_retail_and_commercial_services,14,14
60605,2002,personal_and_health_services,21,42
60605,2002,restaurants_and_social_life,253,759
60605,2002,uncategorized,394,0
60605,2003,auto_oriented,23,-69
60605,2003,community_and_entertainment,63,126
60605,2003,fresh_food_and_daily_needs,314,942
60605,2003,home_based_or_non_storefront,83,0
60605,2003,industrial_or_logistics,28,-56
60605,2003,local_retail_and_commercial_services,21,21
60605,2003,personal_and_health_services,42,84
60605,2003,restaurants_and_social_life,376,1128
60605,2003,uncategorized,599,0
60605,2004,auto_oriented,21,-63
60605,2004,community_and_entertainment,69,138
60605,2004,fresh_food_and_daily_needs,369,1107
60605,2004,home_based_or_non_storefront,91,0
60605,2004,industrial_or_logistics,25,-50
60605,2004,local_retail_and_commercial_services,18,18
60605,2004,personal_and_health_services,47,94
60605,2004,restaurants_and_social_life,300,900
60605,2004,uncategorized,600,0
60605,2005,auto_oriented,20,-60
60605,2005,community_and_entertainment,70,140
60605,2005,fresh_food_and_daily_needs,346,1038
60605,2005,home_based_or_non_storefront,113,0
60605,2005,industrial_or_logistics,22,-44
60605,2005,local_retail_and_commercial_services,11,11
60605,2005,personal_and_health_services,34,68
60605,2005,restaurants_and_social_life,296,888
60605,2005,uncategorized,593,0
60605,2006,auto_oriented,21,-63
60605,2006,community_and_entertainment,73,146
60605,2006,fresh_food_and_daily_needs,366,1098
60605,2006,home_based_or_non_storefront,100,0
60605,2006,industrial_or_logistics,19,-38
60605,2006,local_retail_and_commercial_services,8,8
60605,2006,personal_and_health_services,28,56
60605,2006,restaurants_and_social_life,304,912
60605,2006,uncategorized,593,0
60605,2007,auto_oriented,20,-60
60605,2007,community_and_entertainment,77,154
60605,2007,fresh_food_and_daily_needs,365,1095
60605,2007,home_based_or_non_storefront,87,0
60605,2007,industrial_or_logistics,13,-26
60605,2007,local_retail_and_commercial_services,8,8
60605,2007,personal_and_health_services,30,60
60605,2007,restaurants_and_social_life,310,930
60605,2007,uncategorized,617,0
60605,2008,auto_oriented,16,-48
60605,2008,community_and_entertainment,89,178
60605,2008,fresh_food_and_daily_needs,375,1125
60605,2008,home_based_or_non_storefront,104,0
60605,2008,industrial_or_logistics,14,-28
60605,2008,local_retail_and_commercial_services,6,6
60605,2008,personal_and_health_services,39,78
60605,2008,restaurants_and_social_life,330,990
60605,2008,uncategorized,742,0
60605,2009,auto_oriented,15,-45
60605,2009,community_and_entertainment,58,116
60605,2009,fresh_food_and_daily_needs,232,696
60605,2009,home_based_or_non_storefront,65,0
60605,2009,industrial_or_logistics,10,-20
60605,2009,local_retail_and_commercial_services,4,4
60605,2009,personal_and_health_services,25,50
60605,2009,restaurants_and_social_life,241,723
60605,2009,uncategorized,472,0
60605,2010,auto_oriented,19,-57
60605,2010,community_and_entertainment,90,180
60605,2010,fresh_food_and_daily_needs,380,1140
60605,2010,home_based_or_non_storefront,123,0
60605,2010,industrial_or_logistics,21,-42
60605,2010,local_retail_and_commercial_services,7,7
60605,2010,personal_and_health_services,46,92
60605,2010,restaurants_and_social_life,368,1104
60605,2010,uncategorized,762,0
60605,2011,auto_oriented,28,-84
60605,2011,community_and_entertainment,59,118
60605,2011,fresh_food_and_daily_needs,229,687
60605,2011,home_based_or_non_storefront,65,0
60605,2011,industrial_or_logistics,10,-20
60605,2011,local_retail_and_commercial_services,3,3
60605,2011,personal_and_health_services,23,46
60605,2011,restaurants_and_social_life,253,759
60605,2011,uncategorized,461,0
60605,2012,auto_oriented,45,-135
60605,2012,community_and_entertainment,95,190
60605,2012,fresh_food_and_daily_needs,400,1200
60605,2012,home_based_or_non_storefront,157,0
60605,2012,industrial_or_logistics,23,-46
60605,2012,local_retail_and_commercial_services,15,15
60605,2012,personal_and_health_services,70,140
60605,2012,restaurants_and_social_life,359,1077
60605,2012,uncategorized,634,0
60605,2013,auto_oriented,36,-108
60605,2013,community_and_entertainment,55,110
60605,2013,fresh_food_and_daily_needs,305,915
60605,2013,home_based_or_non_storefront,75,0
60605,2013,industrial_or_logistics,10,-20
60605,2013,local_retail_and_commercial_services,35,35
60605,2013,personal_and_health_services,47,94
60605,2013,restaurants_and_social_life,272,816
60605,2013,uncategorized,329,0
60605,2014,auto_oriented,38,-114
60605,2014,community_and_entertainment,69,138
60605,2014,fresh_food_and_daily_needs,474,1422
60605,2014,home_based_or_non_storefront,93,0
60605,2014,industrial_or_logistics,18,-36
60605,2014,local_retail_and_commercial_services,72,72
60605,2014,personal_and_health_services,81,162
60605,2014,restaurants_and_social_life,377,1131
60605,2014,uncategorized,412,0
60605,2015,auto_oriented,31,-93
60605,2015,community_and_entertainment,53,106
60605,2015,fresh_food_and_daily_needs,357,1071
60605,2015,home_based_or_non_storefront,68,0
60605,2015,industrial_or_logistics,8,-16
60605,2015,local_retail_and_commercial_services,98,98
60605,2015,personal_and_health_services,57,114
60605,2015,restaurants_and_social_life,314,942
60605,2015,uncategorized,228,0
60605,2016,auto_oriented,26,-78
60605,2016,community_and_entertainment,69,138
60605,2016,fresh_food_and_daily_needs,480,1440
60605,2016,home_based_or_non_storefront,74,0
60605,2016,industrial_or_logistics,17,-34
60605,2016,local_retail_and_commercial_services,115,115
60605,2016,personal_and_health_services,88,176
